product_type,county,eic_count,installed_capacity,is_business,date,data_block_id
1,14,17,474.1,1,2023-03-12,559
3,14,84,4454.1,1,2023-03-12,559
1,15,53,400.6,0,2023-03-12,559
3,15,125,1483.75,0,2023-03-12,559
0,15,15,620.0,1,2023-03-12,559
1,15,23,762.0,1,2023-03-12,559
3,15,46,1646.7,1,2023-03-12,559
1,0,542,5200.005,0,2023-03-13,560
2,0,27,137.0,0,2023-03-13,560
3,0,1268,13118.86,0,2023-03-13,560
0,0,22,1036.2,1,2023-03-13,560
1,0,93,2515.8,1,2023-03-13,560
2,0,23,178.70000000000002,1,2023-03-13,560
3,0,448,17834.38,1,2023-03-13,560
1,1,19,183.2,0,2023-03-13,560
3,1,66,609.2,0,2023-03-13,560
3,1,16,336.5,1,2023-03-13,560
1,2,31,317.59000000000003,0,2023-03-13,560
3,2,63,700.95,0,2023-03-13,560
1,2,9,135.0,1,2023-03-13,560
3,2,40,1004.1,1,2023-03-13,560
1,3,42,458.7000000000001,0,2023-03-13,560
3,3,107,1441.63,0,2023-03-13,560
1,3,10,198.1,1,2023-03-13,560
3,3,57,2899.2000000000003,1,2023-03-13,560
1,4,27,402.7000000000001,0,2023-03-13,560
3,4,72,1274.6,0,2023-03-13,560
0,4,7,1400.0,1,2023-03-13,560
1,4,8,259.1,1,2023-03-13,560
3,4,42,1409.0,1,2023-03-13,560
1,5,67,692.3000000000001,0,2023-03-13,560
3,5,185,2154.12,0,2023-03-13,560
0,5,9,515.6,1,2023-03-13,560
1,5,16,454.0,1,2023-03-13,560
3,5,90,4157.5,1,2023-03-13,560
3,6,17,614.7,1,2023-03-13,560
1,7,124,1365.59,0,2023-03-13,560
2,7,7,36.1,0,2023-03-13,560
3,7,275,3267.48,0,2023-03-13,560
0,7,11,1618.6,1,2023-03-13,560
1,7,20,1683.5,1,2023-03-13,560
3,7,79,2948.48,1,2023-03-13,560
1,8,29,645.5,0,2023-03-13,560
3,8,92,1170.97,0,2023-03-13,560
3,8,34,1327.7,1,2023-03-13,560
1,9,61,654.8000000000001,0,2023-03-13,560
3,9,157,1686.08,0,2023-03-13,560
1,9,14,295.0,1,2023-03-13,560
3,9,34,923.08,1,2023-03-13,560
1,10,66,677.59,0,2023-03-13,560
3,10,203,2320.5,0,2023-03-13,560
1,10,19,474.0,1,2023-03-13,560
3,10,72,2077.6,1,2023-03-13,560
1,11,180,1888.6,0,2023-03-13,560
2,11,6,19.8,0,2023-03-13,560
3,11,587,6849.46,0,2023-03-13,560
0,11,9,455.0,1,2023-03-13,560
1,11,44,1607.0,1,2023-03-13,560
3,11,177,8500.25,1,2023-03-13,560
3,12,8,621.0,1,2023-03-13,560
1,13,20,213.9,0,2023-03-13,560
3,13,73,971.93,0,2023-03-13,560
1,13,12,286.5,1,2023-03-13,560
3,13,27,937.9,1,2023-03-13,560
1,14,48,561.5,0,2023-03-13,560
3,14,199,2471.36,0,2023-03-13,560
1,14,17,474.1,1,2023-03-13,560
3,14,84,4454.1,1,2023-03-13,560
1,15,53,400.6,0,2023-03-13,560
3,15,125,1483.75,0,2023-03-13,560
0,15,15,620.0,1,2023-03-13,560
1,15,23,762.0,1,2023-03-13,560
3,15,46,1646.7,1,2023-03-13,560
1,0,542,5200.005,0,2023-03-14,561
2,0,27,137.0,0,2023-03-14,561
3,0,1268,13118.86,0,2023-03-14,561
0,0,22,1036.2,1,2023-03-14,561
1,0,93,2515.8,1,2023-03-14,561
2,0,23,178.70000000000002,1,2023-03-14,561
3,0,447,17824.38,1,2023-03-14,561
1,1,19,183.2,0,2023-03-14,561
3,1,67,609.2,0,2023-03-14,561
3,1,16,336.5,1,2023-03-14,561
1,2,31,317.59000000000003,0,2023-03-14,561
3,2,63,700.95,0,2023-03-14,561
1,2,9,135.0,1,2023-03-14,561
3,2,40,1004.1,1,2023-03-14,561
1,3,42,458.7000000000001,0,2023-03-14,561
3,3,107,1441.63,0,2023-03-14,561
1,3,10,198.1,1,2023-03-14,561
3,3,57,2899.2000000000003,1,2023-03-14,561
1,4,29,425.7000000000001,0,2023-03-14,561
3,4,70,1251.6,0,2023-03-14,561
0,4,7,1400.0,1,2023-03-14,561
1,4,8,259.1,1,2023-03-14,561
3,4,42,1409.0,1,2023-03-14,561
1,5,67,692.3000000000001,0,2023-03-14,561
3,5,185,2154.12,0,2023-03-14,561
0,5,9,515.6,1,2023-03-14,561
1,5,16,454.0,1,2023-03-14,561
3,5,90,4157.5,1,2023-03-14,561
3,6,17,614.7,1,2023-03-14,561
1,7,124,1365.59,0,2023-03-14,561
2,7,7,36.1,0,2023-03-14,561
3,7,275,3267.48,0,2023-03-14,561
0,7,11,1618.6,1,2023-03-14,561
1,7,20,1683.5,1,2023-03-14,561
3,7,79,2948.48,1,2023-03-14,561
1,8,30,660.5,0,2023-03-14,561
3,8,91,1155.97,0,2023-03-14,561
3,8,34,1327.7,1,2023-03-14,561
1,9,61,654.8000000000001,0,2023-03-14,561
3,9,157,1686.08,0,2023-03-14,561
1,9,14,295.0,1,2023-03-14,561
3,9,34,923.08,1,2023-03-14,561
1,10,67,678.59,0,2023-03-14,561
3,10,201,2304.5,0,2023-03-14,561
1,10,19,474.0,1,2023-03-14,561
3,10,72,2077.6,1,2023-03-14,561
1,11,181,1898.6,0,2023-03-14,561
2,11,5,11.0,0,2023-03-14,561
3,11,587,6848.26,0,2023-03-14,561
0,11,9,455.0,1,2023-03-14,561
1,11,44,1607.0,1,2023-03-14,561
3,11,178,8550.25,1,2023-03-14,561
3,12,8,621.0,1,2023-03-14,561
1,13,20,213.9,0,2023-03-14,561
3,13,72,967.43,0,2023-03-14,561
1,13,12,286.5,1,2023-03-14,561
3,13,27,937.9,1,2023-03-14,561
1,14,48,561.5,0,2023-03-14,561
3,14,199,2471.36,0,2023-03-14,561
1,14,17,474.1,1,2023-03-14,561
3,14,84,4454.1,1,2023-03-14,561
1,15,53,400.6,0,2023-03-14,561
3,15,125,1483.75,0,2023-03-14,561
0,15,15,620.0,1,2023-03-14,561
1,15,23,762.0,1,2023-03-14,561
3,15,46,1646.7,1,2023-03-14,561
1,0,542,5200.005,0,2023-03-15,562
2,0,26,136.5,0,2023-03-15,562
3,0,1267,13091.36,0,2023-03-15,562
0,0,22,1036.2,1,2023-03-15,562
1,0,93,2515.8,1,2023-03-15,562
2,0,23,178.70000000000002,1,2023-03-15,562
3,0,446,17814.38,1,2023-03-15,562
1,1,19,183.2,0,2023-03-15,562
3,1,67,609.2,0,2023-03-15,562
3,1,16,336.5,1,2023-03-15,562
1,2,31,317.59000000000003,0,2023-03-15,562
3,2,63,700.95,0,2023-03-15,562
1,2,9,135.0,1,2023-03-15,562
3,2,40,1004.1,1,2023-03-15,562
1,3,42,458.7000000000001,0,2023-03-15,562
3,3,107,1441.63,0,2023-03-15,562
1,3,10,198.1,1,2023-03-15,562
3,3,56,2874.2000000000003,1,2023-03-15,562
1,4,29,425.7000000000001,0,2023-03-15,562
3,4,69,1251.1,0,2023-03-15,562
0,4,7,1400.0,1,2023-03-15,562
1,4,7,252.5,1,2023-03-15,562
3,4,42,1409.0,1,2023-03-15,562
1,5,67,692.3000000000001,0,2023-03-15,562
3,5,185,2154.12,0,2023-03-15,562
0,5,9,515.6,1,2023-03-15,562
1,5,16,454.0,1,2023-03-15,562
3,5,90,4157.5,1,2023-03-15,562
3,6,17,614.7,1,2023-03-15,562
1,7,124,1365.59,0,2023-03-15,562
2,7,6,29.5,0,2023-03-15,562
3,7,276,3274.08,0,2023-03-15,562
0,7,11,1618.6,1,2023-03-15,562
1,7,20,1683.5,1,2023-03-15,562
3,7,77,2921.48,1,2023-03-15,562
1,8,30,660.5,0,2023-03-15,562
3,8,91,1155.97,0,2023-03-15,562
3,8,34,1327.7,1,2023-03-15,562
1,9,61,654.8000000000001,0,2023-03-15,562
3,9,157,1686.08,0,2023-03-15,562
1,9,14,295.0,1,2023-03-15,562
3,9,34,923.08,1,2023-03-15,562
1,10,67,678.59,0,2023-03-15,562
3,10,201,2304.5,0,2023-03-15,562
1,10,19,474.0,1,2023-03-15,562
3,10,72,2077.6,1,2023-03-15,562
1,11,181,1898.6,0,2023-03-15,562
2,11,5,11.0,0,2023-03-15,562
3,11,587,6848.26,0,2023-03-15,562
0,11,9,455.0,1,2023-03-15,562
1,11,44,1607.0,1,2023-03-15,562
3,11,178,8550.25,1,2023-03-15,562
3,12,8,621.0,1,2023-03-15,562
1,13,20,213.9,0,2023-03-15,562
3,13,72,967.43,0,2023-03-15,562
1,13,12,286.5,1,2023-03-15,562
3,13,27,937.9,1,2023-03-15,562
1,14,48,561.5,0,2023-03-15,562
3,14,199,2471.36,0,2023-03-15,562
1,14,17,474.1,1,2023-03-15,562
3,14,84,4454.1,1,2023-03-15,562
1,15,53,400.6,0,2023-03-15,562
3,15,125,1483.75,0,2023-03-15,562
0,15,15,620.0,1,2023-03-15,562
1,15,23,762.0,1,2023-03-15,562
3,15,46,1646.7,1,2023-03-15,562
1,0,542,5200.005,0,2023-03-16,563
2,0,24,115.0,0,2023-03-16,563
3,0,1262,13061.06,0,2023-03-16,563
0,0,22,1036.2,1,2023-03-16,563
1,0,93,2515.8,1,2023-03-16,563
2,0,23,178.70000000000002,1,2023-03-16,563
3,0,444,17794.88,1,2023-03-16,563
1,1,19,183.2,0,2023-03-16,563
3,1,67,609.2,0,2023-03-16,563
3,1,16,336.5,1,2023-03-16,563
1,2,31,317.59000000000003,0,2023-03-16,563
3,2,63,700.95,0,2023-03-16,563
1,2,9,135.0,1,2023-03-16,563
3,2,39,979.1,1,2023-03-16,563
1,3,42,458.7000000000001,0,2023-03-16,563
3,3,107,1441.63,0,2023-03-16,563
1,3,10,198.1,1,2023-03-16,563
3,3,56,2874.2000000000003,1,2023-03-16,563
1,4,29,425.7000000000001,0,2023-03-16,563
3,4,71,1263.2,0,2023-03-16,563
0,4,7,1400.0,1,2023-03-16,563
1,4,7,252.5,1,2023-03-16,563
3,4,42,1409.0,1,2023-03-16,563
1,5,68,700.3000000000001,0,2023-03-16,563
3,5,183,2134.12,0,2023-03-16,563
0,5,9,515.6,1,2023-03-16,563
1,5,16,454.0,1,2023-03-16,563
3,5,91,4169.5,1,2023-03-16,563
3,6,17,614.7,1,2023-03-16,563
1,7,124,1365.59,0,2023-03-16,563
2,7,6,29.5,0,2023-03-16,563
3,7,276,3274.08,0,2023-03-16,563
0,7,11,1618.6,1,2023-03-16,563
1,7,20,1683.5,1,2023-03-16,563
3,7,77,2921.48,1,2023-03-16,563
1,8,31,671.5,0,2023-03-16,563
3,8,91,1164.97,0,2023-03-16,563
3,8,34,1327.7,1,2023-03-16,563
1,9,61,654.8000000000001,0,2023-03-16,563
3,9,157,1686.08,0,2023-03-16,563
1,9,14,295.0,1,2023-03-16,563
3,9,32,880.58,1,2023-03-16,563
1,10,67,678.59,0,2023-03-16,563
3,10,201,2304.5,0,2023-03-16,563
1,10,19,474.0,1,2023-03-16,563
3,10,72,2077.6,1,2023-03-16,563
1,11,181,1898.6,0,2023-03-16,563
2,11,5,11.0,0,2023-03-16,563
3,11,587,6848.26,0,2023-03-16,563
0,11,9,455.0,1,2023-03-16,563
1,11,44,1607.0,1,2023-03-16,563
3,11,178,8550.25,1,2023-03-16,563
3,12,8,621.0,1,2023-03-16,563
1,13,20,213.9,0,2023-03-16,563
3,13,72,967.43,0,2023-03-16,563
1,13,12,286.5,1,2023-03-16,563
3,13,28,987.9,1,2023-03-16,563
1,14,48,561.5,0,2023-03-16,563
3,14,199,2471.36,0,2023-03-16,563
1,14,17,474.1,1,2023-03-16,563
3,14,80,4368.6,1,2023-03-16,563
1,15,53,400.6,0,2023-03-16,563
3,15,125,1483.75,0,2023-03-16,563
0,15,15,620.0,1,2023-03-16,563
1,15,23,762.0,1,2023-03-16,563
3,15,46,1646.7,1,2023-03-16,563
1,0,546,5238.705,0,2023-03-17,564
2,0,22,99.5,0,2023-03-17,564
3,0,1259,13043.56,0,2023-03-17,564
0,0,22,1036.2,1,2023-03-17,564
1,0,93,2515.8,1,2023-03-17,564
2,0,23,178.70000000000002,1,2023-03-17,564
3,0,441,17749.88,1,2023-03-17,564
1,1,19,183.2,0,2023-03-17,564
3,1,67,609.2,0,2023-03-17,564
3,1,16,336.5,1,2023-03-17,564
1,2,31,317.59000000000003,0,2023-03-17,564
3,2,63,700.95,0,2023-03-17,564
1,2,9,135.0,1,2023-03-17,564
3,2,39,979.1,1,2023-03-17,564
1,3,42,458.7000000000001,0,2023-03-17,564
3,3,107,1441.63,0,2023-03-17,564
1,3,10,198.1,1,2023-03-17,564
3,3,56,2874.2000000000003,1,2023-03-17,564
1,4,29,425.7000000000001,0,2023-03-17,564
3,4,71,1263.2,0,2023-03-17,564
0,4,7,1400.0,1,2023-03-17,564
1,4,7,252.5,1,2023-03-17,564
3,4,42,1409.0,1,2023-03-17,564
1,5,68,700.3000000000001,0,2023-03-17,564
3,5,183,2134.12,0,2023-03-17,564
0,5,9,515.6,1,2023-03-17,564
1,5,16,454.0,1,2023-03-17,564
3,5,90,4161.3,1,2023-03-17,564
3,6,16,569.7,1,2023-03-17,564
1,7,124,1365.59,0,2023-03-17,564
2,7,6,29.5,0,2023-03-17,564
3,7,277,3282.08,0,2023-03-17,564
0,7,11,1618.6,1,2023-03-17,564
1,7,20,1683.5,1,2023-03-17,564
3,7,77,2921.48,1,2023-03-17,564
1,8,31,671.5,0,2023-03-17,564
3,8,90,1158.97,0,2023-03-17,564
3,8,35,1342.7,1,2023-03-17,564
1,9,61,654.8000000000001,0,2023-03-17,564
3,9,158,1697.08,0,2023-03-17,564
1,9,14,295.0,1,2023-03-17,564
3,9,31,826.58,1,2023-03-17,564
1,10,67,678.59,0,2023-03-17,564
3,10,201,2304.5,0,2023-03-17,564
1,10,19,474.0,1,2023-03-17,564
3,10,72,2077.6,1,2023-03-17,564
1,11,181,1898.6,0,2023-03-17,564
2,11,5,11.0,0,2023-03-17,564
3,11,587,6846.26,0,2023-03-17,564
0,11,9,455.0,1,2023-03-17,564
1,11,44,1607.0,1,2023-03-17,564
3,11,178,8550.25,1,2023-03-17,564
3,12,8,621.0,1,2023-03-17,564
1,13,20,213.9,0,2023-03-17,564
3,13,72,967.43,0,2023-03-17,564
1,13,12,286.5,1,2023-03-17,564
3,13,28,987.9,1,2023-03-17,564
1,14,48,561.5,0,2023-03-17,564
3,14,199,2471.36,0,2023-03-17,564
1,14,17,474.1,1,2023-03-17,564
3,14,80,4368.6,1,2023-03-17,564
1,15,53,400.6,0,2023-03-17,564
3,15,125,1483.75,0,2023-03-17,564
0,15,15,620.0,1,2023-03-17,564
1,15,23,762.0,1,2023-03-17,564
3,15,46,1646.7,1,2023-03-17,564
1,0,547,5250.705,0,2023-03-18,565
2,0,22,99.5,0,2023-03-18,565
3,0,1254,13002.86,0,2023-03-18,565
0,0,22,1036.2,1,2023-03-18,565
1,0,93,2515.8,1,2023-03-18,565
2,0,23,178.70000000000002,1,2023-03-18,565
3,0,439,17688.38,1,2023-03-18,565
1,1,19,183.2,0,2023-03-18,565
3,1,66,594.2,0,2023-03-18,565
3,1,16,336.5,1,2023-03-18,565
1,2,31,317.59000000000003,0,2023-03-18,565
3,2,63,700.95,0,2023-03-18,565
1,2,9,135.0,1,2023-03-18,565
3,2,38,964.1,1,2023-03-18,565
1,3,42,458.7000000000001,0,2023-03-18,565
3,3,107,1441.63,0,2023-03-18,565
1,3,10,198.1,1,2023-03-18,565
3,3,56,2874.2000000000003,1,2023-03-18,565
1,4,29,425.7000000000001,0,2023-03-18,565
3,4,71,1263.2,0,2023-03-18,565
0,4,7,1400.0,1,2023-03-18,565
1,4,7,252.5,1,2023-03-18,565
3,4,42,1409.0,1,2023-03-18,565
1,5,68,700.3000000000001,0,2023-03-18,565
3,5,183,2134.12,0,2023-03-18,565
0,5,9,515.6,1,2023-03-18,565
1,5,16,454.0,1,2023-03-18,565
3,5,90,4161.3,1,2023-03-18,565
3,6,16,569.7,1,2023-03-18,565
1,7,124,1365.59,0,2023-03-18,565
2,7,6,29.5,0,2023-03-18,565
3,7,277,3282.08,0,2023-03-18,565
0,7,11,1618.6,1,2023-03-18,565
1,7,20,1683.5,1,2023-03-18,565
3,7,77,2921.48,1,2023-03-18,565
1,8,31,671.5,0,2023-03-18,565
3,8,90,1158.97,0,2023-03-18,565
3,8,35,1342.7,1,2023-03-18,565
1,9,61,654.8000000000001,0,2023-03-18,565
3,9,157,1679.58,0,2023-03-18,565
1,9,14,295.0,1,2023-03-18,565
3,9,31,826.58,1,2023-03-18,565
1,10,67,678.59,0,2023-03-18,565
3,10,201,2304.5,0,2023-03-18,565
1,10,19,474.0,1,2023-03-18,565
3,10,72,2077.6,1,2023-03-18,565
1,11,181,1898.6,0,2023-03-18,565
2,11,6,12.0,0,2023-03-18,565
3,11,587,6846.26,0,2023-03-18,565
0,11,9,455.0,1,2023-03-18,565
1,11,44,1607.0,1,2023-03-18,565
3,11,178,8550.25,1,2023-03-18,565
3,12,8,621.0,1,2023-03-18,565
1,13,20,213.9,0,2023-03-18,565
3,13,72,967.43,0,2023-03-18,565
1,13,12,286.5,1,2023-03-18,565
3,13,28,987.9,1,2023-03-18,565
1,14,48,561.5,0,2023-03-18,565
3,14,199,2471.36,0,2023-03-18,565
1,14,17,474.1,1,2023-03-18,565
3,14,80,4368.6,1,2023-03-18,565
1,15,53,400.6,0,2023-03-18,565
3,15,125,1483.75,0,2023-03-18,565
0,15,15,620.0,1,2023-03-18,565
1,15,23,762.0,1,2023-03-18,565
3,15,46,1646.7,1,2023-03-18,565
1,0,547,5250.705,0,2023-03-19,566
2,0,20,88.0,0,2023-03-19,566
3,0,1252,12992.36,0,2023-03-19,566
0,0,22,1036.2,1,2023-03-19,566
1,0,93,2515.8,1,2023-03-19,566
2,0,23,178.70000000000002,1,2023-03-19,566
3,0,439,17688.38,1,2023-03-19,566
1,1,19,183.2,0,2023-03-19,566
3,1,66,594.2,0,2023-03-19,566
3,1,16,336.5,1,2023-03-19,566
1,2,31,317.59000000000003,0,2023-03-19,566
3,2,63,700.95,0,2023-03-19,566
1,2,9,135.0,1,2023-03-19,566
3,2,38,964.1,1,2023-03-19,566
1,3,42,458.7000000000001,0,2023-03-19,566
3,3,107,1441.63,0,2023-03-19,566
1,3,10,198.1,1,2023-03-19,566
3,3,56,2874.2000000000003,1,2023-03-19,566
1,4,29,425.7000000000001,0,2023-03-19,566
3,4,71,1263.2,0,2023-03-19,566
0,4,7,1400.0,1,2023-03-19,566
1,4,7,252.5,1,2023-03-19,566
3,4,42,1409.0,1,2023-03-19,566
1,5,68,700.3000000000001,0,2023-03-19,566
3,5,183,2134.12,0,2023-03-19,566
0,5,9,515.6,1,2023-03-19,566
1,5,16,454.0,1,2023-03-19,566
3,5,90,4161.3,1,2023-03-19,566
3,6,16,569.7,1,2023-03-19,566
1,7,124,1365.59,0,2023-03-19,566
2,7,6,29.5,0,2023-03-19,566
3,7,276,3276.08,0,2023-03-19,566
0,7,11,1618.6,1,2023-03-19,566
1,7,20,1683.5,1,2023-03-19,566
3,7,77,2921.48,1,2023-03-19,566
1,8,31,671.5,0,2023-03-19,566
3,8,90,1158.97,0,2023-03-19,566
3,8,35,1342.7,1,2023-03-19,566
1,9,61,654.8000000000001,0,2023-03-19,566
3,9,157,1679.58,0,2023-03-19,566
1,9,14,295.0,1,2023-03-19,566
3,9,31,826.58,1,2023-03-19,566
1,10,67,678.59,0,2023-03-19,566
3,10,201,2304.5,0,2023-03-19,566
1,10,19,474.0,1,2023-03-19,566
3,10,72,2077.6,1,2023-03-19,566
1,11,181,1898.6,0,2023-03-19,566
2,11,6,12.0,0,2023-03-19,566
3,11,587,6846.26,0,2023-03-19,566
0,11,9,455.0,1,2023-03-19,566
1,11,44,1607.0,1,2023-03-19,566
3,11,178,8550.25,1,2023-03-19,566
3,12,8,621.0,1,2023-03-19,566
1,13,20,213.9,0,2023-03-19,566
3,13,72,967.43,0,2023-03-19,566
1,13,12,286.5,1,2023-03-19,566
3,13,28,987.9,1,2023-03-19,566
1,14,48,561.5,0,2023-03-19,566
3,14,199,2471.36,0,2023-03-19,566
1,14,17,474.1,1,2023-03-19,566
3,14,80,4368.6,1,2023-03-19,566
1,15,53,400.6,0,2023-03-19,566
3,15,125,1483.75,0,2023-03-19,566
0,15,15,620.0,1,2023-03-19,566
1,15,23,762.0,1,2023-03-19,566
3,15,46,1646.7,1,2023-03-19,566
1,0,547,5250.705,0,2023-03-20,567
2,0,20,88.0,0,2023-03-20,567
3,0,1253,13004.86,0,2023-03-20,567
0,0,22,1036.2,1,2023-03-20,567
1,0,93,2515.8,1,2023-03-20,567
2,0,23,178.70000000000002,1,2023-03-20,567
3,0,439,17688.38,1,2023-03-20,567
1,1,19,183.2,0,2023-03-20,567
3,1,66,594.2,0,2023-03-20,567
3,1,16,336.5,1,2023-03-20,567
1,2,31,317.59000000000003,0,2023-03-20,567
3,2,63,700.95,0,2023-03-20,567
1,2,9,135.0,1,2023-03-20,567
3,2,38,964.1,1,2023-03-20,567
1,3,42,458.7000000000001,0,2023-03-20,567
3,3,107,1441.63,0,2023-03-20,567
1,3,10,198.1,1,2023-03-20,567
3,3,56,2874.2000000000003,1,2023-03-20,567
1,4,29,425.7000000000001,0,2023-03-20,567
3,4,71,1263.2,0,2023-03-20,567
0,4,7,1400.0,1,2023-03-20,567
1,4,7,252.5,1,2023-03-20,567
3,4,42,1409.0,1,2023-03-20,567
1,5,68,700.3000000000001,0,2023-03-20,567
3,5,183,2134.12,0,2023-03-20,567
0,5,9,515.6,1,2023-03-20,567
1,5,16,454.0,1,2023-03-20,567
3,5,90,4161.3,1,2023-03-20,567
3,6,16,569.7,1,2023-03-20,567
1,7,124,1365.59,0,2023-03-20,567
2,7,6,29.5,0,2023-03-20,567
3,7,276,3276.08,0,2023-03-20,567
0,7,11,1618.6,1,2023-03-20,567
1,7,20,1683.5,1,2023-03-20,567
3,7,77,2921.48,1,2023-03-20,567
1,8,31,671.5,0,2023-03-20,567
3,8,90,1158.97,0,2023-03-20,567
3,8,35,1342.7,1,2023-03-20,567
1,9,61,654.8000000000001,0,2023-03-20,567
3,9,157,1679.58,0,2023-03-20,567
1,9,14,295.0,1,2023-03-20,567
3,9,31,826.58,1,2023-03-20,567
1,10,67,678.59,0,2023-03-20,567
3,10,201,2304.5,0,2023-03-20,567
1,10,19,474.0,1,2023-03-20,567
3,10,72,2077.6,1,2023-03-20,567
1,11,181,1898.6,0,2023-03-20,567
2,11,6,12.0,0,2023-03-20,567
3,11,587,6846.26,0,2023-03-20,567
0,11,9,455.0,1,2023-03-20,567
1,11,44,1607.0,1,2023-03-20,567
3,11,178,8550.25,1,2023-03-20,567
3,12,8,621.0,1,2023-03-20,567
1,13,20,213.9,0,2023-03-20,567
3,13,72,967.43,0,2023-03-20,567
1,13,12,286.5,1,2023-03-20,567
3,13,28,987.9,1,2023-03-20,567
1,14,48,561.5,0,2023-03-20,567
3,14,199,2471.36,0,2023-03-20,567
1,14,17,474.1,1,2023-03-20,567
3,14,80,4368.6,1,2023-03-20,567
1,15,53,400.6,0,2023-03-20,567
3,15,125,1483.75,0,2023-03-20,567
0,15,15,620.0,1,2023-03-20,567
1,15,23,762.0,1,2023-03-20,567
3,15,46,1646.7,1,2023-03-20,567
1,0,547,5250.705,0,2023-03-21,568
2,0,19,78.0,0,2023-03-21,568
3,0,1252,13009.36,0,2023-03-21,568
0,0,22,1036.2,1,2023-03-21,568
1,0,93,2515.8,1,2023-03-21,568
2,0,23,178.70000000000002,1,2023-03-21,568
3,0,439,17688.38,1,2023-03-21,568
1,1,19,183.2,0,2023-03-21,568
3,1,66,594.2,0,2023-03-21,568
3,1,16,336.5,1,2023-03-21,568
1,2,31,317.59000000000003,0,2023-03-21,568
3,2,63,700.95,0,2023-03-21,568
1,2,9,135.0,1,2023-03-21,568
3,2,38,964.1,1,2023-03-21,568
1,3,42,458.7000000000001,0,2023-03-21,568
3,3,107,1441.63,0,2023-03-21,568
1,3,10,198.1,1,2023-03-21,568
3,3,56,2874.2000000000003,1,2023-03-21,568
1,4,29,425.7000000000001,0,2023-03-21,568
3,4,71,1263.2,0,2023-03-21,568
0,4,7,1400.0,1,2023-03-21,568
1,4,7,252.5,1,2023-03-21,568
3,4,42,1409.0,1,2023-03-21,568
1,5,68,700.3000000000001,0,2023-03-21,568
3,5,182,2124.12,0,2023-03-21,568
0,5,9,515.6,1,2023-03-21,568
1,5,16,454.0,1,2023-03-21,568
3,5,90,4161.3,1,2023-03-21,568
3,6,16,569.7,1,2023-03-21,568
1,7,124,1365.59,0,2023-03-21,568
2,7,6,29.5,0,2023-03-21,568
3,7,274,3261.08,0,2023-03-21,568
0,7,11,1618.6,1,2023-03-21,568
1,7,20,1683.5,1,2023-03-21,568
3,7,77,2921.48,1,2023-03-21,568
1,8,31,671.5,0,2023-03-21,568
3,8,90,1158.97,0,2023-03-21,568
3,8,35,1342.7,1,2023-03-21,568
1,9,61,654.8000000000001,0,2023-03-21,568
3,9,157,1679.58,0,2023-03-21,568
1,9,14,295.0,1,2023-03-21,568
3,9,31,826.58,1,2023-03-21,568
1,10,67,678.59,0,2023-03-21,568
3,10,200,2295.5,0,2023-03-21,568
1,10,19,474.0,1,2023-03-21,568
3,10,72,2077.6,1,2023-03-21,568
1,11,181,1898.6,0,2023-03-21,568
2,11,6,12.0,0,2023-03-21,568
3,11,587,6846.26,0,2023-03-21,568
0,11,9,455.0,1,2023-03-21,568
1,11,44,1607.0,1,2023-03-21,568
3,11,178,8550.25,1,2023-03-21,568
3,12,8,621.0,1,2023-03-21,568
1,13,20,213.9,0,2023-03-21,568
3,13,72,967.43,0,2023-03-21,568
1,13,12,286.5,1,2023-03-21,568
3,13,28,987.9,1,2023-03-21,568
1,14,48,561.5,0,2023-03-21,568
3,14,199,2459.86,0,2023-03-21,568
1,14,17,474.1,1,2023-03-21,568
3,14,80,4368.6,1,2023-03-21,568
1,15,53,400.6,0,2023-03-21,568
3,15,125,1483.75,0,2023-03-21,568
0,15,15,620.0,1,2023-03-21,568
1,15,23,762.0,1,2023-03-21,568
3,15,46,1646.7,1,2023-03-21,568
1,0,547,5250.705,0,2023-03-22,569
2,0,20,81.5,0,2023-03-22,569
3,0,1252,13016.36,0,2023-03-22,569
0,0,22,1036.2,1,2023-03-22,569
1,0,92,2500.8,1,2023-03-22,569
2,0,21,148.70000000000002,1,2023-03-22,569
3,0,441,17718.38,1,2023-03-22,569
1,1,19,183.2,0,2023-03-22,569
3,1,66,594.2,0,2023-03-22,569
3,1,17,339.0,1,2023-03-22,569
1,2,31,317.59000000000003,0,2023-03-22,569
3,2,63,700.95,0,2023-03-22,569
1,2,9,135.0,1,2023-03-22,569
3,2,38,964.1,1,2023-03-22,569
1,3,42,458.7000000000001,0,2023-03-22,569
3,3,107,1441.63,0,2023-03-22,569
1,3,10,198.1,1,2023-03-22,569
3,3,56,2874.2000000000003,1,2023-03-22,569
1,4,29,425.7000000000001,0,2023-03-22,569
3,4,71,1263.2,0,2023-03-22,569
0,4,7,1400.0,1,2023-03-22,569
1,4,7,252.5,1,2023-03-22,569
3,4,42,1409.0,1,2023-03-22,569
1,5,68,700.3000000000001,0,2023-03-22,569
3,5,184,2142.12,0,2023-03-22,569
0,5,9,515.6,1,2023-03-22,569
1,5,16,454.0,1,2023-03-22,569
3,5,90,4161.3,1,2023-03-22,569
3,6,16,569.7,1,2023-03-22,569
1,7,125,1375.59,0,2023-03-22,569
2,7,6,29.5,0,2023-03-22,569
3,7,273,3251.08,0,2023-03-22,569
0,7,11,1618.6,1,2023-03-22,569
1,7,20,1683.5,1,2023-03-22,569
3,7,77,2921.48,1,2023-03-22,569
1,8,31,671.5,0,2023-03-22,569
